Dataset {
  Sequence {
    String PC_Date (ddmmyy);
    String PC_time (hhmmss);
    Float32 latitude;
    Float32 longitude;
    Float32 calibrated_ATM_xCO2_dry;
    Float32 calibrated_SW_xCO2_dry;
    Float32 ATM_pCO2_wet;
    Float32 SW_pCO2_wet_equil_T;
    Float32 SW_pCO2_wet_SST;
    Float32 SW_fCO2_wet;
  } s;
} s;
---------------------------------------------
s.PC_Date, s.PC_time, s.latitude, s.longitude, s.calibrated_ATM_xCO2_dry, s.calibrated_SW_xCO2_dry, s.ATM_pCO2_wet, s.SW_pCO2_wet_equil_T, s.SW_pCO2_wet_SST, s.SW_fCO2_wet
"290318", "233855", 50.5143, -126.6124, NaN, 700.6, NaN, 706.48, 698.36, 695.58
"290318", "234055", 50.5106, -126.6005, NaN, 699.04, NaN, 704.74, 696.42, 693.64
"290318", "234255", 50.5069, -126.5889, NaN, 695.96, NaN, 702.02, 693.64, 690.87
"290318", "234455", 50.5059, -126.5762, NaN, 698.2, NaN, 703.94, 695.49, 692.72
"290318", "234655", 50.5052, -126.5631, NaN, 701.76, NaN, 707.76, 699.39, 696.6
"290318", "234856", 50.5046, -126.5501, NaN, 704.37, NaN, 710.33, 701.77, 698.97
"290318", "235056", 50.5039, -126.5371, NaN, 704.66, NaN, 710.55, 701.97, 699.17
"290318", "235317", 50.5031, -126.5216, NaN, 703.26, NaN, 709.22, 701.36, 698.56
"290318", "235517", 50.5025, -126.5087, NaN, 704.79, NaN, 710.85, 702.44, 699.63
"290318", "235717", 50.5018, -126.4954, NaN, 705.6, NaN, 711.49, 703.3, 700.49
"290318", "235917", 50.5011, -126.4822, NaN, 705.52, NaN, 711.75, 703.11, 700.3
"300318", "117", 50.5005, -126.469, NaN, 703.25, NaN, 709.03, 700.76, 697.97
"310318", "150030", 50.5011, -126.4927, NaN, 711.4, NaN, 717.55, 708.57, 705.74
"310318", "150230", 50.5025, -126.5098, NaN, 714.14, NaN, 720.31, 711.42, 708.58
"310318", "150430", 50.5038, -126.5268, NaN, 719.8, NaN, 726.02, 717.65, 714.79
"310318", "150631", 50.5047, -126.5441, NaN, 717.76, NaN, 723.93, 715.13, 712.27
"310318", "150831", 50.5056, -126.5612, NaN, 717.12, NaN, 723.39, 715.28, 712.42
"310318", "151031", 50.5066, -126.5783, NaN, 715.7, NaN, 722.0, 714.7, 711.84
"310318", "151231", 50.5104, -126.5942, NaN, 715.07, NaN, 721.29, 713.22, 710.37
"310318", "151432", 50.5148, -126.6099, NaN, 712.62, NaN, 718.84, 710.34, 707.5
"310318", "151632", 50.5192, -126.6253, NaN, 713.6, NaN, 719.72, 711.18, 708.34
"310318", "151832", 50.5237, -126.6409, NaN, 716.05, NaN, 722.31, 713.83, 710.98
"310318", "152032", 50.5283, -126.6565, NaN, 719.51, NaN, 725.83, 717.22, 714.36
"310318", "152233", 50.5331, -126.6722, NaN, 718.91, NaN, 725.17, 715.99, 713.13
"310318", "152433", 50.5418, -126.6822, NaN, 716.94, NaN, 723.09, 715.53, 712.67
"310318", "152633", 50.5522, -126.6862, NaN, 715.5, NaN, 721.7, 712.98, 710.13
"310318", "152833", 50.564, -126.6856, NaN, 715.13, NaN, 721.43, 712.45, 709.61
"310318", "153034", 50.5748, -126.6944, NaN, 720.07, NaN, 726.33, 716.82, 713.96
"310318", "153234", 50.5854, -126.7044, NaN, 717.29, NaN, 723.45, 715.1, 712.24
"310318", "153434", 50.5924, -126.7183, NaN, 718.28, NaN, 724.63, 716.0, 713.14
"310318", "153634", 50.5982, -126.7322, NaN, 719.81, NaN, 726.04, 717.32, 714.46
"310318", "153835", 50.6048, -126.7458, NaN, 718.93, NaN, 725.13, 716.38, 713.52
"310318", "154035", 50.6119, -126.7594, NaN, 716.39, NaN, 722.54, 713.89, 711.04
"310318", "154235", 50.6191, -126.7727, NaN, 715.65, NaN, 721.82, 713.16, 710.31
"310318", "154457", 50.6281, -126.7868, NaN, 715.25, NaN, 721.32, 712.77, 709.93
"310318", "154657", 50.6359, -126.7976, NaN, 706.46, NaN, 712.47, 703.53, 700.72
"310318", "154857", 50.643, -126.8106, NaN, 693.96, NaN, 700.05, 691.3, 688.54
"310318", "155057", 50.6493, -126.823, NaN, 684.14, NaN, 690.05, 682.13, 679.4
"310318", "155258", 50.6557, -126.8354, NaN, 664.15, NaN, 669.85, 661.94, 659.29
"310318", "155458", 50.6622, -126.8477, NaN, 625.96, NaN, 631.18, 623.52, 621.03
"310318", "155658", 50.6688, -126.8597, NaN, 592.38, NaN, 597.38, 590.53, 588.17
"310318", "155858", 50.6753, -126.8719, NaN, 585.53, NaN, 590.48, 583.63, 581.3
"310318", "160058", 50.6818, -126.884, NaN, 582.89, NaN, 587.88, 580.09, 577.77
"310318", "160258", 50.6884, -126.8961, NaN, 580.33, NaN, 585.18, 578.64, 576.33
"310318", "160459", 50.695, -126.9083, NaN, 576.04, NaN, 580.88, 573.87, 571.58
"310318", "160659", 50.7015, -126.9207, NaN, 577.04, NaN, 581.86, 574.27, 571.98
"310318", "160859", 50.7081, -126.933, NaN, 583.45, NaN, 588.28, 580.61, 578.29
"310318", "161059", 50.7147, -126.9453, NaN, 588.44, NaN, 593.33, 585.82, 583.49
"310318", "161259", 50.7212, -126.9576, NaN, 611.15, NaN, 616.27, 608.39, 605.96
"310318", "161500", 50.7278, -126.9701, NaN, 643.64, NaN, 649.04, 640.98, 638.42
"310318", "161700", 50.7343, -126.9825, NaN, 654.03, NaN, 659.46, 651.17, 648.57
"310318", "161900", 50.7408, -126.9948, NaN, 659.68, NaN, 665.17, 656.14, 653.52
"50418", "234248", 50.7435, -126.9999, NaN, 671.1, NaN, 666.0, 658.42, 655.84
"50418", "234448", 50.738, -126.9891, NaN, 674.48, NaN, 669.36, 660.93, 658.33
"50418", "234648", 50.7324, -126.9781, NaN, 670.12, NaN, 664.23, 655.98, 653.41
"50418", "234848", 50.727, -126.9673, NaN, 661.53, NaN, 656.25, 648.68, 646.13
"50418", "235048", 50.7215, -126.9566, NaN, 664.06, NaN, 658.28, 651.05, 648.5
"50418", "235248", 50.716, -126.9459, NaN, 669.84, NaN, 664.56, 656.42, 653.84
"50418", "235448", 50.7105, -126.9351, NaN, 673.2, NaN, 667.76, 659.78, 657.18
"50418", "235648", 50.705, -126.9243, NaN, 676.63, NaN, 670.8, 662.59, 659.99
"50418", "235848", 50.6995, -126.9135, NaN, 680.19, NaN, 674.97, 666.8, 664.18
"60418", "49", 50.694, -126.9027, NaN, 684.31, NaN, 678.69, 670.28, 667.65
"60418", "249", 50.6885, -126.892, NaN, 685.77, NaN, 680.18, 671.92, 669.28
"60418", "449", 50.6828, -126.8813, NaN, 686.85, NaN, 681.14, 673.34, 670.7
"60418", "649", 50.6772, -126.8707, NaN, 687.9, NaN, 682.15, 674.01, 671.36
"60418", "849", 50.6715, -126.8601, NaN, 688.18, NaN, 682.44, 674.27, 671.63
"60418", "1049", 50.6658, -126.8493, NaN, 689.83, NaN, 683.7, 675.34, 672.69
"60418", "1249", 50.6599, -126.8386, NaN, 688.65, NaN, 683.09, 675.13, 672.48
"60418", "1449", 50.654, -126.8279, NaN, 689.48, NaN, 683.59, 675.54, 672.89
"60418", "1709", 50.6471, -126.8154, NaN, 690.05, NaN, 684.24, 676.18, 673.53
"60418", "1909", 50.6414, -126.8047, NaN, 692.05, NaN, 686.21, 677.98, 675.31
"60418", "2109", 50.6355, -126.7942, NaN, 694.43, NaN, 688.25, 680.18, 677.51
"60418", "2309", 50.6297, -126.7838, NaN, 699.67, NaN, 693.74, 685.49, 682.8
"60418", "2509", 50.6238, -126.7734, NaN, 705.25, NaN, 699.01, 690.69, 687.98
"60418", "2709", 50.618, -126.7632, NaN, 707.57, NaN, 701.73, 693.08, 690.35
"60418", "2900", 50.6125, -126.7533, NaN, NaN, NaN, NaN, NaN, NaN
"60418", "3052", 50.6071, -126.7434, NaN, NaN, NaN, NaN, NaN, NaN
"60418", "3244", 50.6019, -126.7335, NaN, NaN, NaN, NaN, NaN, NaN
"60418", "3436", 50.5965, -126.7237, NaN, NaN, NaN, NaN, NaN, NaN
"60418", "3628", 50.5909, -126.7138, 408.57, NaN, 405.04, NaN, NaN, NaN
"60418", "3750", 50.587, -126.7063, 408.58, NaN, 405.05, NaN, NaN, NaN
"60418", "3912", 50.5828, -126.699, 409.4, NaN, 405.58, NaN, NaN, NaN
"60418", "4536", 50.5516, -126.6858, NaN, 713.93, NaN, 707.78, 699.45, 696.7
"60418", "4737", 50.5419, -126.6859, NaN, 713.11, NaN, 706.61, 698.15, 695.42
"60418", "4937", 50.5353, -126.6787, NaN, 714.26, NaN, 708.58, 700.31, 697.57
"60418", "5137", 50.5317, -126.667, NaN, 717.65, NaN, 712.21, 703.71, 700.95
"60418", "5337", 50.5281, -126.6549, NaN, 720.65, NaN, 714.76, 705.9, 703.13
"60418", "5537", 50.5244, -126.6429, NaN, 721.67, NaN, 716.13, 707.67, 704.89
"60418", "5737", 50.5206, -126.6309, NaN, 723.93, NaN, 718.23, 709.98, 707.19
"60418", "5937", 50.5168, -126.6191, NaN, 720.43, NaN, 714.78, 706.25, 703.48
"60418", "10158", 50.5122, -126.6051, NaN, 719.04, NaN, 713.42, 704.7, 701.94
"60418", "10358", 50.5083, -126.5935, NaN, 719.37, NaN, 713.96, 705.7, 702.93
"60418", "10558", 50.5057, -126.5811, NaN, 718.08, NaN, 712.81, 704.55, 701.78
"60418", "10759", 50.505, -126.5677, NaN, 723.28, NaN, 717.84, 709.61, 706.82
"60418", "10959", 50.5042, -126.5544, NaN, 723.2, NaN, 717.87, 709.31, 706.53
"60418", "11158", 50.5034, -126.5414, NaN, 719.36, NaN, 713.87, 705.34, 702.57
"60418", "11359", 50.5024, -126.5285, NaN, 712.21, NaN, 706.54, 697.87, 695.13
"60418", "11559", 50.5015, -126.5155, NaN, 708.7, NaN, 703.38, 694.84, 692.11
"60418", "11759", 50.5008, -126.5025, NaN, 708.28, NaN, 702.79, 694.25, 691.52
"60418", "11959", 50.5, -126.4891, NaN, 708.41, NaN, 702.72, 694.37, 691.64
"70418", "134127", 50.5007, -126.5008, NaN, 739.7, NaN, 720.56, 709.9, 707.17
"70418", "134328", 50.5017, -126.5154, NaN, 736.42, NaN, 717.07, 707.3, 704.58
"70418", "134529", 50.5027, -126.53, NaN, 734.98, NaN, 715.38, 703.81, 701.1
"70418", "134729", 50.5037, -126.5447, NaN, 729.19, NaN, 709.72, 699.92, 697.23
"70418", "134930", 50.5047, -126.5592, NaN, 727.57, NaN, 708.0, 697.05, 694.37
"70418", "135152", 50.5058, -126.5762, NaN, 729.95, NaN, 710.46, 699.13, 696.44
"70418", "135353", 50.5089, -126.5897, NaN, 730.66, NaN, 711.19, 699.44, 696.75
"70418", "135553", 50.5127, -126.603, NaN, 731.79, NaN, 712.33, 701.8, 699.1
"70418", "135755", 50.5165, -126.616, NaN, 732.37, NaN, 712.89, 703.06, 700.35
"70418", "135955", 50.5201, -126.6289, NaN, 733.8, NaN, 714.27, 703.79, 701.08
"70418", "140147", 50.5237, -126.641, 414.57, NaN, 403.3, NaN, NaN, NaN
"70418", "140308", 50.5263, -126.6497, 414.43, NaN, 403.13, NaN, NaN, NaN
"70418", "140430", 50.529, -126.6584, 415.17, NaN, 403.82, NaN, NaN, NaN
"70418", "141053", 50.5471, -126.6872, NaN, 723.84, NaN, 703.89, 689.28, 686.63
"70418", "141252", 50.5552, -126.6859, NaN, 723.42, NaN, 703.6, 695.66, 692.98
"70418", "141452", 50.5634, -126.6865, NaN, 727.82, NaN, 707.97, 697.96, 695.28
"70418", "141651", 50.5714, -126.6909, NaN, 731.32, NaN, 711.55, 701.38, 698.68
"70418", "141851", 50.5792, -126.6963, NaN, 731.29, NaN, 711.37, 701.25, 698.55
"70418", "142051", 50.5854, -126.7067, NaN, 731.78, NaN, 711.75, 701.56, 698.86
"70418", "142252", 50.5913, -126.718, NaN, 732.16, NaN, 712.2, 702.19, 699.49
"70418", "142452", 50.5973, -126.7296, NaN, 732.75, NaN, 712.59, 702.6, 699.89
"70418", "142652", 50.6033, -126.7412, NaN, 732.79, NaN, 712.65, 702.42, 699.72
"70418", "142852", 50.6092, -126.7525, NaN, 732.15, NaN, 712.19, 702.21, 699.51
"70418", "143052", 50.615, -126.7634, NaN, 733.52, NaN, 713.47, 703.47, 700.76
"70418", "143252", 50.6206, -126.7742, NaN, 734.3, NaN, 714.19, 705.39, 702.68
"70418", "143451", 50.6262, -126.785, NaN, 732.75, NaN, 712.73, 702.37, 699.66
"70418", "143711", 50.6329, -126.7974, NaN, 731.13, NaN, 711.2, 701.44, 698.74
"70418", "143911", 50.6386, -126.808, NaN, 730.68, NaN, 710.85, 700.77, 698.07
"70418", "144111", 50.6442, -126.8185, NaN, 728.3, NaN, 708.5, 698.18, 695.49
"70418", "144311", 50.6497, -126.8289, NaN, 723.94, NaN, 704.3, 692.37, 689.71
"70418", "144511", 50.655, -126.8395, NaN, 721.94, NaN, 702.29, 690.65, 687.99
"70418", "144711", 50.6605, -126.8501, NaN, 721.06, NaN, 701.46, 690.89, 688.23
"70418", "144911", 50.6662, -126.8604, NaN, 721.84, NaN, 702.24, 692.17, 689.51
"70418", "145111", 50.672, -126.8708, NaN, 719.8, NaN, 700.22, 689.5, 686.84
"70418", "145311", 50.6777, -126.8811, NaN, 716.26, NaN, 696.85, 688.46, 685.81
"70418", "145511", 50.6834, -126.8913, NaN, 712.25, NaN, 692.86, 688.12, 685.49
"70418", "145711", 50.6891, -126.9016, NaN, 708.73, NaN, 689.43, 678.35, 675.74
"70418", "145911", 50.6948, -126.9119, NaN, 709.1, NaN, 689.67, 676.99, 674.39
"70418", "150111", 50.7004, -126.9225, NaN, 709.75, NaN, 690.43, 678.92, 676.31
"70418", "150311", 50.7061, -126.9331, NaN, 710.32, NaN, 690.87, 682.68, 680.06
"70418", "150511", 50.7117, -126.9436, NaN, 710.08, NaN, 690.7, 681.19, 678.57
"70418", "150711", 50.7173, -126.9539, NaN, 708.72, NaN, 689.25, 678.87, 676.25
"70418", "150911", 50.7228, -126.9642, NaN, 706.89, NaN, 687.65, 676.6, 674.0
"70418", "151111", 50.7284, -126.9745, NaN, 702.73, NaN, 683.61, 673.15, 670.56
"70418", "151311", 50.7339, -126.9846, NaN, 699.57, NaN, 680.58, 671.32, 668.74
"70418", "151511", 50.7394, -126.9946, NaN, 699.52, NaN, 680.53, 671.28, 668.7
"120418", "232302", 50.7429, -126.9986, NaN, 552.46, NaN, 551.45, 544.1, 541.96
"120418", "232503", 50.7371, -126.988, NaN, 561.99, NaN, 560.95, 554.31, 552.13
"120418", "232703", 50.7314, -126.9775, NaN, 575.11, NaN, 574.13, 567.72, 565.49
"120418", "232904", 50.7257, -126.9671, NaN, 557.79, NaN, 556.81, 548.44, 546.29
"120418", "233105", 50.7199, -126.9569, NaN, 544.61, NaN, 543.57, 536.25, 534.14
"120418", "233306", 50.7143, -126.9467, NaN, 547.7, NaN, 546.8, 542.24, 540.11
"120418", "233506", 50.7088, -126.9364, NaN, 537.22, NaN, 536.33, 528.68, 526.6
"120418", "233707", 50.7032, -126.9261, NaN, 538.12, NaN, 537.2, 531.44, 529.35
"120418", "233908", 50.6976, -126.9155, NaN, 537.14, NaN, 536.22, 529.54, 527.46
"120418", "234108", 50.6921, -126.9049, NaN, 531.94, NaN, 530.85, 523.19, 521.14
"120418", "234308", 50.6867, -126.8942, NaN, 528.18, NaN, 527.35, 519.16, 517.12
"120418", "234509", 50.6813, -126.8836, NaN, 560.02, NaN, 559.12, 555.69, 553.51
"120418", "234701", 50.6763, -126.8737, NaN, NaN, NaN, NaN, NaN, NaN
"120418", "234852", 50.6712, -126.8637, NaN, NaN, NaN, NaN, NaN, NaN
"120418", "235044", 50.6663, -126.8537, NaN, NaN, NaN, NaN, NaN, NaN
"120418", "235235", 50.6613, -126.8438, NaN, NaN, NaN, NaN, NaN, NaN
"120418", "235426", 50.6563, -126.8338, 411.16, NaN, 410.4, NaN, NaN, NaN
"120418", "235608", 50.6518, -126.8247, 411.15, NaN, 410.32, NaN, NaN, NaN
"120418", "235730", 50.6482, -126.8174, 410.83, NaN, 409.96, NaN, NaN, NaN
"130418", "353", 50.6308, -126.785, NaN, 654.63, NaN, 653.6, 644.37, 641.84
"130418", "553", 50.6253, -126.7755, NaN, 671.83, NaN, 670.75, 662.81, 660.2
"130418", "753", 50.6197, -126.7661, NaN, 684.01, NaN, 682.96, 672.75, 670.1
"130418", "954", 50.6142, -126.756, NaN, 691.24, NaN, 690.22, 680.43, 677.75
"130418", "1155", 50.6089, -126.746, NaN, 693.17, NaN, 692.13, 683.49, 680.79
"130418", "1356", 50.6034, -126.7363, NaN, 681.47, NaN, 680.29, 671.77, 669.13
"130418", "1556", 50.5982, -126.7264, NaN, 652.08, NaN, 650.87, 642.91, 640.38
"130418", "1757", 50.5931, -126.7163, NaN, 661.37, NaN, 660.33, 651.62, 649.06
"130418", "1957", 50.5883, -126.7064, NaN, 671.76, NaN, 670.69, 661.58, 658.97
"130418", "2158", 50.5828, -126.6985, NaN, 676.42, NaN, 675.41, 666.86, 664.24
"130418", "2358", 50.5758, -126.6942, NaN, 679.17, NaN, 677.96, 670.2, 667.56
"130418", "2559", 50.569, -126.6893, NaN, 680.95, NaN, 679.92, 670.22, 667.58
"130418", "2759", 50.5622, -126.6852, NaN, 676.17, NaN, 675.15, 669.69, 667.06
"130418", "3000", 50.5546, -126.6868, NaN, 677.82, NaN, 676.84, 667.1, 664.48
"130418", "3201", 50.5463, -126.6889, NaN, 672.89, NaN, 672.0, 663.48, 660.87
"130418", "3401", 50.5383, -126.6841, NaN, 667.24, NaN, 666.58, 657.89, 655.3
"130418", "3602", 50.533, -126.6733, NaN, 659.5, NaN, 658.7, 650.34, 647.78
"130418", "3803", 50.5279, -126.6617, NaN, 666.53, NaN, 665.74, 657.35, 654.76
"130418", "4003", 50.5242, -126.6492, NaN, 672.41, NaN, 671.68, 663.78, 661.17
"130418", "4225", 50.5202, -126.6341, NaN, 672.72, NaN, 672.1, 662.96, 660.36
"130418", "4426", 50.5166, -126.6213, NaN, 674.48, NaN, 673.64, 664.31, 661.7
"130418", "4627", 50.5132, -126.609, NaN, 677.42, NaN, 676.63, 668.81, 666.19
"130418", "4827", 50.5097, -126.5969, NaN, 675.31, NaN, 674.51, 665.44, 662.83
"130418", "5028", 50.5066, -126.5844, NaN, 674.96, NaN, 673.78, 665.68, 663.07
"130418", "5229", 50.5059, -126.5711, NaN, 673.01, NaN, 671.86, 662.64, 660.03
"130418", "5429", 50.5052, -126.5579, NaN, 668.82, NaN, 667.56, 659.26, 656.67
"130418", "5630", 50.5045, -126.5445, NaN, 666.47, NaN, 665.68, 656.46, 653.88
"130418", "5831", 50.5038, -126.5315, NaN, 664.95, NaN, 664.15, 656.98, 654.39
"130418", "10032", 50.5031, -126.5188, NaN, 666.64, NaN, 665.75, 657.65, 655.06
"130418", "10232", 50.5026, -126.506, NaN, 671.44, NaN, 670.3, 661.88, 659.28
"130418", "10433", 50.5021, -126.4934, NaN, 674.65, NaN, 673.54, 665.92, 663.3
"130418", "10634", 50.5015, -126.4807, NaN, 679.63, NaN, 678.32, 668.91, 666.29
"130418", "10834", 50.501, -126.4682, NaN, 686.47, NaN, 685.34, 675.5, 672.85
"130418", "11035", 50.5004, -126.4555, NaN, 688.22, NaN, 687.1, 678.21, 675.54
"140418", "151228", 50.5004, -126.4696, NaN, 685.73, NaN, 688.57, 680.06, 677.36
"140418", "151428", 50.5015, -126.4865, NaN, 683.47, NaN, 686.35, 678.0, 675.31
"140418", "151628", 50.5025, -126.5035, NaN, 686.32, NaN, 689.22, 681.49, 678.78
"140418", "151828", 50.5036, -126.5205, NaN, 687.87, NaN, 690.75, 682.44, 679.73
"140418", "152028", 50.5047, -126.5374, NaN, 690.45, NaN, 693.42, 684.95, 682.23
"140418", "152228", 50.5058, -126.5542, NaN, 692.15, NaN, 695.11, 686.75, 684.03
"140418", "152428", 50.5069, -126.5712, NaN, 691.58, NaN, 694.55, 685.79, 683.07
"140418", "152619", 50.5082, -126.5867, 417.97, NaN, 420.12, NaN, NaN, NaN
"140418", "152741", 50.5111, -126.5971, 417.46, NaN, 419.6, NaN, NaN, NaN
"140418", "152904", 50.5142, -126.6075, 418.62, NaN, 420.75, NaN, NaN, NaN
"140418", "153527", 50.528, -126.6568, NaN, 679.96, NaN, 682.74, 673.55, 670.88
"140418", "153727", 50.5325, -126.6724, NaN, 680.11, NaN, 682.82, 675.17, 672.5
"140418", "153928", 50.538, -126.687, NaN, 688.35, NaN, 691.16, 681.86, 679.16
"140418", "154127", 50.5478, -126.6887, NaN, 692.69, NaN, 695.34, 685.76, 683.04
"140418", "154328", 50.5584, -126.685, NaN, 682.02, NaN, 684.83, 675.9, 673.22
"140418", "154528", 50.569, -126.6893, NaN, 687.07, NaN, 689.88, 681.33, 678.62
"140418", "154749", 50.5816, -126.6976, NaN, 694.46, NaN, 697.28, 688.83, 686.09
"140418", "154949", 50.5899, -126.7098, NaN, 698.84, NaN, 701.77, 692.97, 690.22
"140418", "155149", 50.5974, -126.7226, NaN, 699.84, NaN, 702.74, 694.13, 691.38
"140418", "155349", 50.6048, -126.7348, NaN, 699.62, NaN, 702.47, 694.01, 691.26
"140418", "155549", 50.6125, -126.7471, NaN, 698.0, NaN, 700.89, 692.03, 689.28
"140418", "155750", 50.6202, -126.7595, NaN, 696.7, NaN, 699.66, 690.92, 688.18
"140418", "155950", 50.6267, -126.7732, NaN, 696.07, NaN, 699.0, 690.46, 687.72
"140418", "160150", 50.6335, -126.7857, NaN, 693.12, NaN, 696.03, 687.39, 684.66
"140418", "160350", 50.6399, -126.7985, NaN, 692.08, NaN, 694.95, 685.88, 683.16
"140418", "160750", 50.6505, -126.8252, NaN, 687.69, NaN, 690.61, 682.11, 679.4
"140418", "160950", 50.6567, -126.8373, NaN, 683.87, NaN, 686.76, 678.44, 675.75
"140418", "161150", 50.663, -126.8495, NaN, 673.12, NaN, 675.98, 666.79, 664.14
"140418", "161350", 50.6694, -126.8617, NaN, 665.01, NaN, 667.8, 660.37, 657.75
"140418", "161550", 50.6757, -126.8738, NaN, 656.09, NaN, 658.79, 651.29, 648.71
"140418", "161750", 50.6822, -126.8856, NaN, 655.17, NaN, 657.93, 649.28, 646.7
"140418", "161950", 50.6887, -126.8975, NaN, 644.44, NaN, 647.14, 639.32, 636.78
"140418", "162150", 50.6953, -126.9095, NaN, 640.55, NaN, 643.25, 634.85, 632.33
"140418", "162350", 50.7017, -126.9213, NaN, 640.77, NaN, 643.49, 635.08, 632.56
"140418", "162550", 50.7082, -126.9333, NaN, 634.7, NaN, 637.4, 629.75, 627.25
"140418", "162750", 50.7147, -126.9451, NaN, 627.24, NaN, 629.91, 622.41, 619.94
"140418", "162950", 50.7212, -126.9572, NaN, 620.0, NaN, 622.66, 618.31, 615.86
"140418", "163212", 50.7288, -126.9714, NaN, 613.85, NaN, 616.38, 608.8, 606.39
"140418", "163412", 50.7354, -126.9836, NaN, 614.45, NaN, 617.03, 609.3, 606.88
"140418", "163612", 50.7417, -126.9958, NaN, 625.59, NaN, 628.23, 620.6, 618.14
"190418", "234237", 50.7425, -126.9983, NaN, 656.69, NaN, 663.07, 655.61, 653.0
"190418", "234437", 50.7365, -126.987, NaN, 651.47, NaN, 657.75, 650.03, 647.45
"190418", "234637", 50.7305, -126.9757, NaN, 649.78, NaN, 655.79, 647.75, 645.18
"190418", "234837", 50.7245, -126.9641, NaN, 650.15, NaN, 656.2, 647.93, 645.35
"190418", "235037", 50.719, -126.9521, NaN, 654.78, NaN, 660.94, 653.28, 650.68
"190418", "235237", 50.7132, -126.9409, NaN, 653.23, NaN, 659.28, 650.65, 648.06
"190418", "235437", 50.7072, -126.9299, NaN, 655.74, NaN, 661.86, 654.16, 651.56
"190418", "235637", 50.7012, -126.919, NaN, 652.11, NaN, 658.22, 650.82, 648.23
"190418", "235837", 50.6952, -126.908, NaN, 654.98, NaN, 661.09, 653.12, 650.53
"200418", "37", 50.6893, -126.897, NaN, 652.59, NaN, 658.73, 651.61, 649.02
"200418", "237", 50.6833, -126.8856, NaN, 652.97, NaN, 659.02, 652.21, 649.61
"200418", "437", 50.6776, -126.8743, NaN, 651.91, NaN, 657.99, 650.24, 647.66
"200418", "637", 50.6716, -126.8631, NaN, 633.68, NaN, 639.62, 630.86, 628.36
"200418", "837", 50.6657, -126.852, NaN, 627.23, NaN, 633.15, 625.36, 622.87
"200418", "1037", 50.6598, -126.8411, NaN, 632.98, NaN, 638.94, 631.52, 629.0
"200418", "1237", 50.6538, -126.8304, NaN, 634.09, NaN, 639.95, 632.08, 629.57
"200418", "1437", 50.6476, -126.8196, NaN, 637.03, NaN, 643.02, 636.32, 633.79
"200418", "1637", 50.6416, -126.809, NaN, 639.99, NaN, 646.1, 639.91, 637.37
"200418", "1837", 50.6354, -126.7981, NaN, 637.44, NaN, 643.49, 634.71, 632.19
"200418", "2037", 50.6295, -126.7868, NaN, 643.05, NaN, 649.13, 640.82, 638.27
"200418", "2259", 50.6226, -126.7736, NaN, 646.44, NaN, 652.51, 644.22, 641.66
"200418", "2459", 50.617, -126.7628, NaN, 649.49, NaN, 655.65, 646.52, 643.95
"200418", "2659", 50.6116, -126.7518, NaN, 665.17, NaN, 671.44, 663.51, 660.87
"200418", "2859", 50.6059, -126.7409, NaN, 678.38, NaN, 684.85, 676.39, 673.69
"200418", "3059", 50.6001, -126.7299, NaN, 688.42, NaN, 694.95, 686.76, 684.02
"200418", "3259", 50.5942, -126.7188, NaN, 690.59, NaN, 697.21, 689.18, 686.43
"200418", "3459", 50.5881, -126.7078, NaN, 691.67, NaN, 698.35, 690.29, 687.54
"200418", "3659", 50.5817, -126.697, NaN, 690.08, NaN, 696.73, 686.87, 684.14
"200418", "3859", 50.5732, -126.6913, NaN, 688.66, NaN, 695.34, 686.86, 684.12
"200418", "4059", 50.5636, -126.6871, NaN, 691.69, NaN, 698.38, 689.61, 686.86
"200418", "4259", 50.5536, -126.6871, NaN, 692.01, NaN, 698.78, 690.15, 687.4
"200418", "4459", 50.544, -126.6885, NaN, 693.16, NaN, 699.92, 693.8, 691.04
"200418", "4659", 50.5362, -126.6842, NaN, 690.63, NaN, 697.35, 688.64, 685.89
"200418", "4859", 50.5318, -126.672, NaN, 695.14, NaN, 701.92, 693.37, 690.61
"200418", "5059", 50.5283, -126.6586, NaN, 695.28, NaN, 702.01, 692.76, 690.0
"200418", "5259", 50.525, -126.6461, NaN, 695.82, NaN, 702.61, 694.36, 691.6
"200418", "5459", 50.5215, -126.6334, NaN, 699.44, NaN, 706.23, 698.04, 695.26
"200418", "5700", 50.5179, -126.6204, NaN, 697.99, NaN, 704.83, 696.17, 693.4
"200418", "5900", 50.5143, -126.6071, NaN, 697.85, NaN, 704.67, 695.61, 692.84
"200418", "10100", 50.5107, -126.594, NaN, 701.68, NaN, 708.54, 700.57, 697.78
"200418", "10300", 50.5084, -126.5807, NaN, 701.21, NaN, 708.04, 696.71, 693.94
"200418", "10500", 50.5076, -126.5665, NaN, 700.66, NaN, 707.55, 699.66, 696.87
"200418", "10700", 50.5066, -126.5522, NaN, 700.98, NaN, 707.81, 699.08, 696.3
"200418", "10921", 50.5055, -126.5357, NaN, 700.46, NaN, 707.31, 698.49, 695.71
"200418", "11121", 50.5046, -126.5219, NaN, 701.11, NaN, 707.97, 699.44, 696.66
